date,category,buy_value,sell_value,net_value
2008-04-25,FII/FPI,3384.83,3071.74,313.09
2008-04-28,DII,918.44,1085.05,-166.61
2008-04-28,FII/FPI,2509.42,2547.75,-38.33
2008-04-29,DII,1709.68,1306.41,403.27
2008-04-29,FII/FPI,3923.73,3691.55,232.18
2008-04-30,DII,1289.73,1328.31,-38.58
2008-04-30,FII/FPI,3414.15,3565.83,-151.68
2008-05-02,DII,829.99,965.15,-135.16
2008-05-02,FII/FPI,2798.8,2487.02,311.78
2008-05-03,DII,1043.63,1175.31,-131.68
2008-05-03,FII/FPI,2790.24,3075.27,-285.03
2008-05-05,DII,1201.17,744.01,457.16
2008-05-05,FII/FPI,2763.17,2999.98,-236.81
2008-05-06,DII,1506.98,936.95,570.03
2008-05-06,FII/FPI,3803.35,5221.69,-1418.34
2008-05-08,DII,1342.35,1054.95,287.4
2008-05-08,FII/FPI,4202.83,4600.5,-397.67
2008-05-09,DII,1271.8,787.03,484.77
2008-05-09,FII/FPI,1620.66,3477.66,-1857.0
2008-05-11,DII,1116.84,1285.59,-168.75
2008-05-11,FII/FPI,2413.13,2196.73,216.4
2008-05-12,DII,410.13,594.15,-184.02
2008-05-12,FII/FPI,1139.12,1143.64,-4.52
2008-05-13,DII,1363.12,1096.62,266.5
2008-05-13,FII/FPI,2990.62,2916.69,73.93
2008-05-14,DII,1209.49,899.08,310.41
2008-05-14,FII/FPI,2623.16,2538.04,85.12
2008-05-15,DII,1462.48,1099.37,363.11
2008-05-15,FII/FPI,3165.1,2458.22,706.88
2008-05-16,DII,1082.16,690.06,392.1
2008-05-16,FII/FPI,2867.15,2391.28,475.87
2008-05-20,DII,991.94,991.55,0.39
2008-05-20,FII/FPI,3233.35,3553.85,-320.5
2008-05-21,DII,1404.08,951.42,452.66
2008-05-21,FII/FPI,2849.0,3625.63,-776.63
2008-05-22,DII,1345.33,930.17,415.16
2008-05-22,FII/FPI,2226.7,2764.05,-537.35
2008-05-23,DII,1413.72,663.69,750.03
2008-05-23,FII/FPI,2311.52,2965.83,-654.31
2008-05-26,DII,1494.94,652.89,842.05
2008-05-26,FII/FPI,1915.51,3252.84,-1337.33
2008-05-27,DII,1259.46,729.77,529.69
2008-05-27,FII/FPI,2252.41,2749.02,-496.61
2008-05-28,DII,1382.85,854.87,527.98
2008-05-28,FII/FPI,3184.92,4068.15,-883.23
2008-05-29,DII,2033.12,1335.12,698.0
2008-05-29,FII/FPI,4242.32,5519.95,-1277.63
2008-05-30,DII,1748.84,1018.91,729.93
2008-05-30,FII/FPI,4072.09,3965.71,106.38
2008-06-02,DII,1368.0,1010.68,357.32
2008-06-02,FII/FPI,2252.16,2738.1,-485.94
2008-06-05,DII,1177.86,882.51,295.35
2008-06-05,FII/FPI,3079.65,3895.26,-815.61
2008-06-06,DII,1089.55,689.4,400.15
2008-06-06,FII/FPI,2760.42,2683.77,76.65
2008-06-08,DII,1118.92,1923.28,-804.36
2008-06-08,FII/FPI,4925.61,3109.87,1815.74
2008-06-10,DII,1545.99,884.99,661.0
2008-06-10,FII/FPI,2051.23,3220.56,-1169.33
2008-06-11,DII,925.59,574.02,351.57
2008-06-11,FII/FPI,1479.54,1991.07,-511.53
2008-06-13,DII,1086.03,628.7,457.33
2008-06-13,FII/FPI,2724.95,2841.46,-116.51
2008-06-16,DII,794.64,501.59,293.05
2008-06-16,FII/FPI,2297.68,2845.52,-547.84
2008-06-17,DII,1008.21,588.13,420.08
2008-06-17,FII/FPI,2463.2,2320.84,142.36
2008-06-18,DII,791.87,598.23,193.64
2008-06-18,FII/FPI,2471.36,2906.36,-435.0
2008-06-19,DII,680.39,539.32,141.07
2008-06-19,FII/FPI,1656.1,2254.46,-598.36
2008-06-20,DII,1131.3,567.44,563.86
2008-06-20,FII/FPI,2450.96,3450.27,-999.31
2008-06-23,DII,764.63,672.88,91.75
2008-06-23,FII/FPI,2262.79,2928.35,-665.56
2008-06-24,DII,1055.86,579.92,475.94
2008-06-24,FII/FPI,3367.35,3277.29,90.06
2008-06-25,DII,1325.81,795.94,529.87
2008-06-25,FII/FPI,2746.3,3110.01,-363.71
2008-06-26,DII,1414.07,1018.43,395.64
2008-06-26,FII/FPI,4234.28,4901.47,-667.19
2008-06-27,DII,1281.82,976.11,305.71
2008-06-27,FII/FPI,3301.47,4004.58,-703.11
2008-06-30,DII,1312.15,587.97,724.18
2008-06-30,FII/FPI,2930.6,3139.26,-208.66
2008-07-01,DII,1806.64,1479.0,327.64
2008-07-01,FII/FPI,3932.09,5475.53,-1543.44
2008-07-02,DII,994.01,763.31,230.7
2008-07-02,FII/FPI,2141.67,3002.02,-860.35
2008-07-03,DII,1293.36,1360.15,-66.79
2008-07-03,FII/FPI,4879.81,4366.77,513.04
2008-07-04,DII,906.1,660.17,245.93
2008-07-04,FII/FPI,3166.17,2820.13,346.04
2008-07-05,DII,1039.31,804.48,234.83
2008-07-05,FII/FPI,3387.92,3299.62,88.3
2008-07-07,DII,743.71,667.81,75.9
2008-07-07,FII/FPI,1668.6,2108.17,-439.57
2008-07-08,DII,735.76,711.66,24.1
2008-07-08,FII/FPI,2338.41,2561.6,-223.19
2008-07-10,DII,1522.85,974.56,548.29
2008-07-10,FII/FPI,2737.0,3417.42,-680.42
2008-07-11,DII,326.16,473.24,-147.08
2008-07-11,FII/FPI,1255.65,1274.92,-19.27
2008-07-14,DII,623.64,686.89,-63.25
2008-07-14,FII/FPI,1855.3,2291.82,-436.52
2008-07-15,DII,1018.74,735.34,283.4
2008-07-15,FII/FPI,2298.93,3001.63,-702.7
2008-07-16,DII,755.95,741.83,14.12
2008-07-16,FII/FPI,2688.43,2917.43,-229.0
2008-07-17,DII,996.16,828.14,168.02
2008-07-17,FII/FPI,2774.51,2464.06,310.45
2008-07-18,DII,1000.27,1070.74,-70.47
2008-07-18,FII/FPI,2891.83,2483.62,408.21
2008-07-21,DII,944.22,1175.18,-230.96
2008-07-21,FII/FPI,2145.34,2207.56,-62.22
2008-07-22,DII,1368.14,1106.53,261.61
2008-07-22,FII/FPI,2113.75,2711.1,-597.35
2008-07-23,DII,1920.08,2795.3,-875.22
2008-07-23,FII/FPI,5749.67,4443.11,1306.56
2008-07-24,DII,1075.39,1685.07,-609.68
2008-07-24,FII/FPI,3713.76,3441.4,272.36
2008-07-25,DII,1108.77,1411.18,-302.41
2008-07-25,FII/FPI,2916.66,3482.39,-565.73
2008-07-28,DII,1084.7,628.03,456.67
2008-07-28,FII/FPI,1631.81,2353.71,-721.9
2008-07-29,DII,811.16,1065.75,-254.59
2008-07-29,FII/FPI,2207.8,2746.07,-538.27
2008-07-30,DII,1536.0,863.88,672.12
2008-07-30,FII/FPI,2266.0,2894.47,-628.47
2008-07-31,DII,1428.76,1108.19,320.57
2008-07-31,FII/FPI,3815.27,3320.4,494.87
2008-08-01,DII,1630.66,1538.58,92.08
2008-08-01,FII/FPI,5352.37,4781.72,570.65
2008-08-02,DII,1106.6,913.62,192.98
2008-08-02,FII/FPI,2687.06,3484.31,-797.25
2008-08-04,DII,1087.03,639.24,447.79
2008-08-04,FII/FPI,2611.91,2604.64,7.27
2008-08-05,DII,1344.41,734.9,609.51
2008-08-05,FII/FPI,2529.43,3253.92,-724.49
2008-08-07,DII,863.73,436.46,427.27
2008-08-07,FII/FPI,1873.67,2199.94,-326.27
2008-08-08,DII,846.77,830.48,16.29
2008-08-08,FII/FPI,1947.8,2090.02,-142.22
2008-08-09,DII,805.68,938.3,-132.62
2008-08-09,FII/FPI,3155.98,2902.55,253.43
2008-08-10,DII,2060.01,976.45,1083.56
2008-08-10,FII/FPI,3016.37,4071.88,-1055.51
2008-08-12,DII,619.06,1236.11,-617.05
2008-08-12,FII/FPI,1670.12,1319.78,350.34
2008-08-13,DII,892.39,666.27,226.12
2008-08-13,FII/FPI,1712.37,2627.95,-915.58
2008-08-14,DII,812.05,788.73,23.32
2008-08-14,FII/FPI,1752.94,2326.92,-573.98
2008-08-18,DII,633.35,504.44,128.91
2008-08-18,FII/FPI,1682.95,2158.45,-475.5
2008-08-19,DII,500.74,486.18,14.56
2008-08-19,FII/FPI,1146.65,1863.0,-716.35
2008-08-20,DII,575.42,369.82,205.6
2008-08-20,FII/FPI,1724.89,2172.23,-447.34
2008-08-21,DII,757.15,412.26,344.89
2008-08-21,FII/FPI,1165.72,1711.43,-545.71
2008-08-22,DII,858.77,408.38,450.39
2008-08-22,FII/FPI,1624.02,1863.26,-239.24
2008-08-25,DII,538.85,442.59,96.26
2008-08-25,FII/FPI,1289.21,1226.29,62.92
2008-08-26,DII,764.89,487.97,276.92
2008-08-26,FII/FPI,1418.91,1990.95,-572.04
2008-08-27,DII,757.28,594.01,163.27
2008-08-27,FII/FPI,1751.75,1784.24,-32.49
2008-08-28,DII,1260.3,869.68,390.62
2008-08-28,FII/FPI,3306.44,3493.63,-187.19
2008-08-29,DII,975.75,694.68,281.07
2008-08-29,FII/FPI,2598.5,2963.11,-364.61
2008-09-01,DII,1206.0,1120.49,85.51
2008-09-01,FII/FPI,4465.9,4857.93,-392.03
2008-09-04,DII,1049.51,573.7,475.81
2008-09-04,FII/FPI,2039.54,2346.81,-307.27
2008-09-05,DII,1261.4,1081.24,180.16
2008-09-05,FII/FPI,3304.2,3923.54,-619.34
2008-09-06,DII,1842.1,811.84,1030.26
2008-09-06,FII/FPI,2546.86,3891.53,-1344.67
2008-09-07,DII,825.04,685.82,139.22
2008-09-07,FII/FPI,2501.15,2936.69,-435.54
2008-09-09,DII,774.31,668.04,106.27
2008-09-09,FII/FPI,1748.71,2140.24,-391.53
2008-09-15,DII,1921.85,593.71,1328.14
2008-09-15,FII/FPI,2470.6,3233.62,-763.02
2008-09-16,DII,1368.69,756.33,612.36
2008-09-16,FII/FPI,3071.9,4375.31,-1303.41
2008-09-17,DII,1433.38,484.45,948.93
2008-09-17,FII/FPI,3578.68,4642.85,-1064.17
2008-09-18,DII,1849.8,657.6,1192.2
2008-09-18,FII/FPI,6870.52,8072.16,-1201.64
2008-09-19,DII,1360.13,1316.22,43.91
2008-09-19,FII/FPI,6609.58,5593.4,1016.18
2008-09-22,DII,811.29,1017.41,-206.12
2008-09-22,FII/FPI,3194.0,3055.79,138.21
2008-09-23,DII,811.74,742.97,68.77
2008-09-23,FII/FPI,1928.93,2853.33,-924.4
2008-09-24,DII,1037.16,866.98,170.18
2008-09-24,FII/FPI,3352.72,3847.12,-494.4
2008-09-25,DII,1496.58,890.99,605.59
2008-09-25,FII/FPI,4223.52,5273.9,-1050.38
2008-09-26,DII,1223.46,679.89,543.57
2008-09-26,FII/FPI,2731.7,3374.74,-643.04
2008-09-29,DII,1338.58,783.76,554.82
2008-09-29,FII/FPI,3392.16,3869.1,-476.94
2008-09-30,DII,1250.43,856.32,394.11
2008-09-30,FII/FPI,4122.69,4108.53,14.16
2008-10-01,DII,1751.98,1363.25,388.73
2008-10-01,FII/FPI,4104.09,4357.43,-253.34
2008-10-03,DII,1878.29,1119.5,758.79
2008-10-03,FII/FPI,4333.84,5581.88,-1248.04
2008-10-04,DII,1286.24,691.76,594.48
2008-10-04,FII/FPI,2532.8,2995.14,-462.34
2008-10-06,DII,1473.2,1176.81,296.39
2008-10-06,FII/FPI,3310.16,4220.32,-910.16
2008-10-07,DII,562.1,674.56,-112.46
2008-10-07,FII/FPI,1896.89,2448.56,-551.67
2008-10-09,DII,1173.15,680.59,492.56
2008-10-09,FII/FPI,2546.92,3584.2,-1037.28
2008-10-10,DII,2841.44,1096.76,1744.68
2008-10-10,FII/FPI,3880.08,6393.82,-2513.74
2008-10-11,DII,998.28,620.62,377.66
2008-10-11,FII/FPI,1659.7,1567.37,92.33
2008-10-12,DII,808.69,867.7,-59.01
2008-10-12,FII/FPI,2603.96,1653.31,950.65
2008-10-13,DII,1301.06,718.75,582.31
2008-10-13,FII/FPI,2864.1,3924.7,-1060.6
2008-10-14,DII,859.71,1112.08,-252.37
2008-10-14,FII/FPI,3829.76,2931.51,898.25
2008-10-15,DII,1472.38,802.42,669.96
2008-10-15,FII/FPI,1887.99,2918.78,-1030.79
2008-10-16,DII,1465.47,727.7,737.77
2008-10-16,FII/FPI,2310.01,3470.64,-1160.63
2008-10-17,DII,1363.16,650.39,712.77
2008-10-17,FII/FPI,2308.4,3223.94,-915.54
2008-10-20,DII,775.83,559.4,216.43
2008-10-20,FII/FPI,1934.53,2751.32,-816.79
2008-10-21,DII,1510.64,626.88,883.76
2008-10-21,FII/FPI,2369.09,2627.51,-258.42
2008-10-22,DII,969.84,565.79,404.05
2008-10-22,FII/FPI,1722.32,2266.27,-543.95
2008-10-23,DII,1269.1,649.19,619.91
2008-10-23,FII/FPI,1971.52,2783.21,-811.69
2008-10-24,DII,1393.99,879.73,514.26
2008-10-24,FII/FPI,2253.1,3684.66,-1431.56
2008-10-27,DII,1414.57,498.39,916.18
2008-10-27,FII/FPI,1683.23,2710.53,-1027.3
2008-10-28,DII,33.99,9.21,24.78
2008-10-28,FII/FPI,98.02,167.2,-69.18
2008-10-29,DII,1410.76,671.1,739.66
2008-10-29,FII/FPI,2684.02,3990.37,-1306.35
2008-10-31,DII,1184.64,1300.74,-116.1
2008-10-31,FII/FPI,4129.22,2892.01,1237.21
2008-11-01,DII,1298.51,1296.59,1.92
2008-11-01,FII/FPI,3807.29,3699.89,107.4
2008-11-02,DII,1350.58,1372.85,-22.27
2008-11-02,FII/FPI,5248.04,6516.71,-1268.67
2008-11-03,DII,1433.67,1130.31,303.36
2008-11-03,FII/FPI,4541.54,5080.78,-539.24
2008-11-04,DII,1067.31,741.27,326.04
2008-11-04,FII/FPI,2606.18,2779.18,-173.0
2008-11-06,DII,1158.45,611.98,546.47
2008-11-06,FII/FPI,3768.09,3985.36,-217.27
2008-11-07,DII,933.74,719.0,214.74
2008-11-07,FII/FPI,2253.62,2721.29,-467.67
2008-11-08,DII,1162.37,657.07,505.3
2008-11-08,FII/FPI,2930.77,2650.16,280.61
2008-11-09,DII,1287.47,700.88,586.59
2008-11-09,FII/FPI,2232.48,3739.44,-1506.96
2008-11-11,DII,854.95,625.83,229.12
2008-11-11,FII/FPI,1349.1,1720.05,-370.95
2008-11-12,DII,774.35,789.72,-15.37
2008-11-12,FII/FPI,2051.21,1607.03,444.18
2008-11-14,DII,645.7,670.85,-25.15
2008-11-14,FII/FPI,2111.78,2923.3,-811.52
2008-11-17,DII,691.46,869.69,-178.23
2008-11-17,FII/FPI,1583.66,2104.82,-521.16
2008-11-18,DII,947.18,488.58,458.6
2008-11-18,FII/FPI,1118.71,1560.3,-441.59
2008-11-19,DII,836.97,641.26,195.71
2008-11-19,FII/FPI,1845.35,2110.33,-264.98
2008-11-20,DII,1002.66,575.71,426.95
2008-11-20,FII/FPI,998.23,1761.17,-762.94
2008-11-21,DII,814.41,768.19,46.22
2008-11-21,FII/FPI,1081.08,1786.64,-705.56
2008-11-24,DII,804.31,579.41,224.9
2008-11-24,FII/FPI,1051.76,1612.59,-560.83
2008-11-25,DII,758.55,603.46,155.09
2008-11-25,FII/FPI,1394.65,1556.53,-161.88
2008-11-26,DII,852.09,490.04,362.05
2008-11-26,FII/FPI,1298.95,1715.77,-416.82
2008-11-28,DII,1208.85,587.61,621.24
2008-11-28,FII/FPI,2027.21,1858.67,168.54
2008-12-02,DII,1202.97,851.81,351.16
2008-12-02,FII/FPI,3161.79,3659.85,-498.06
2008-12-03,DII,752.32,1280.38,-528.06
2008-12-03,FII/FPI,3962.67,3834.73,127.94
2008-12-05,DII,909.89,668.88,241.01
2008-12-05,FII/FPI,2322.01,2532.58,-210.57
2008-12-06,DII,1135.43,634.99,500.44
2008-12-06,FII/FPI,3164.42,4375.62,-1211.2
2008-12-08,DII,1151.5,1159.15,-7.65
2008-12-08,FII/FPI,2445.6,3132.79,-687.19
2008-12-09,DII,1273.64,578.23,695.41
2008-12-09,FII/FPI,2377.28,3874.95,-1497.67
2008-12-11,DII,779.15,563.67,215.48
2008-12-11,FII/FPI,1040.97,1776.11,-735.14
2008-12-12,DII,886.49,560.68,325.81
2008-12-12,FII/FPI,1520.0,1536.52,-16.52
2008-12-15,DII,836.32,793.6,42.72
2008-12-15,FII/FPI,1775.65,1545.17,230.48
2008-12-16,DII,816.46,855.86,-39.4
2008-12-16,FII/FPI,1620.3,1613.88,6.42
2008-12-17,DII,927.03,1024.85,-97.82
2008-12-17,FII/FPI,2298.15,2486.8,-188.65
2008-12-18,DII,967.78,1323.77,-355.99
2008-12-18,FII/FPI,2151.95,2185.12,-33.17
2008-12-19,DII,1238.55,827.7,410.85
2008-12-19,FII/FPI,2161.37,1782.94,378.43
2008-12-22,DII,733.17,525.62,207.55
2008-12-22,FII/FPI,960.14,1151.63,-191.49
2008-12-23,DII,705.49,617.31,88.18
2008-12-23,FII/FPI,657.34,921.39,-264.05
2008-12-24,DII,1197.12,583.14,613.98
2008-12-24,FII/FPI,1091.26,1235.52,-144.26
2008-12-26,DII,582.66,589.61,-6.95
2008-12-26,FII/FPI,207.09,552.0,-344.91
2008-12-29,DII,683.76,440.55,243.21
2008-12-29,FII/FPI,819.26,814.84,4.42
2008-12-30,DII,699.73,324.08,375.65
2008-12-30,FII/FPI,885.05,670.1,214.95
2008-12-31,DII,810.4,436.44,373.96
2008-12-31,FII/FPI,588.79,506.94,81.85
2009-01-01,DII,598.23,437.82,160.41
2009-01-01,FII/FPI,260.28,168.24,92.04
2009-01-04,DII,622.22,610.62,11.6
2009-01-04,FII/FPI,1688.99,1515.24,173.75
2009-01-06,DII,1660.4,1857.14,-196.74
2009-01-06,FII/FPI,3595.98,3316.31,279.67
2009-01-07,DII,899.91,976.29,-76.38
2009-01-07,FII/FPI,1439.39,1253.81,185.58
2009-01-09,DII,1759.07,1392.18,366.89
2009-01-09,FII/FPI,2444.21,3080.15,-635.94
2009-01-10,DII,1326.97,1658.6,-331.63
2009-01-10,FII/FPI,4334.59,3358.13,976.46
2009-01-12,DII,1149.17,1274.24,-125.07
2009-01-12,FII/FPI,2951.44,2372.35,579.09
2009-01-13,DII,825.63,673.05,152.58
2009-01-13,FII/FPI,1598.79,1944.57,-345.78
2009-01-14,DII,551.96,540.98,10.98
2009-01-14,FII/FPI,1655.45,1564.01,91.44
2009-01-15,DII,838.22,663.1,175.12
2009-01-15,FII/FPI,1326.66,1810.99,-484.33
2009-01-16,DII,877.88,477.15,400.73
2009-01-16,FII/FPI,803.68,1389.09,-585.41
2009-01-19,DII,544.52,268.55,275.97
2009-01-19,FII/FPI,769.63,1133.0,-363.37
2009-01-20,DII,714.31,529.26,185.05
2009-01-20,FII/FPI,786.51,1094.66,-308.15
2009-01-21,DII,927.22,644.49,282.73
2009-01-21,FII/FPI,863.51,1650.13,-786.62
2009-01-22,DII,671.53,667.57,3.96
2009-01-22,FII/FPI,1232.91,1537.36,-304.45
2009-01-23,DII,1078.06,874.08,203.98
2009-01-23,FII/FPI,957.65,1480.56,-522.91
2009-01-27,DII,940.64,801.0,139.64
2009-01-27,FII/FPI,1348.99,1577.55,-228.56
2009-01-28,DII,1259.91,658.03,601.88
2009-01-28,FII/FPI,1539.53,1756.85,-217.32
2009-01-29,DII,1529.16,949.05,580.11
2009-01-29,FII/FPI,2066.04,2150.68,-84.64
2009-01-30,DII,1132.93,734.54,398.39
2009-01-30,FII/FPI,1301.52,1365.67,-64.15
2009-02-01,DII,910.03,671.51,238.52
2009-02-01,FII/FPI,842.3,721.12,121.18
2009-02-02,DII,642.06,803.44,-161.38
2009-02-02,FII/FPI,1239.19,1364.87,-125.68
2009-02-03,DII,856.33,522.2,334.13
2009-02-03,FII/FPI,825.22,1405.65,-580.43
2009-02-04,DII,1507.66,1252.95,254.71
2009-02-04,FII/FPI,2709.2,2017.64,691.56
2009-02-06,DII,1615.88,2040.02,-424.14
2009-02-06,FII/FPI,3757.39,3990.68,-233.29
2009-02-07,DII,1522.07,1309.42,212.65
2009-02-07,FII/FPI,2256.64,2009.38,247.26
2009-02-12,DII,1560.79,1774.43,-213.64
2009-02-12,FII/FPI,3535.72,2650.07,885.65
2009-02-13,DII,774.71,558.34,216.37
2009-02-13,FII/FPI,1233.91,1247.06,-13.15
2009-02-16,DII,757.48,567.96,189.52
2009-02-16,FII/FPI,1119.75,1165.08,-45.33
2009-02-17,DII,961.38,682.96,278.42
2009-02-17,FII/FPI,1125.52,1587.73,-462.21
2009-02-18,DII,525.58,423.24,102.34
2009-02-18,FII/FPI,960.41,1248.86,-288.45
2009-02-19,DII,578.54,470.1,108.44
2009-02-19,FII/FPI,809.57,1173.05,-363.48
2009-02-20,DII,742.66,575.48,167.18
2009-02-20,FII/FPI,956.27,1157.44,-201.17
2009-02-24,DII,778.32,419.61,358.71
2009-02-24,FII/FPI,703.32,1134.5,-431.18
2009-02-25,DII,752.76,384.92,367.84
2009-02-25,FII/FPI,831.33,1215.7,-384.37
2009-02-26,DII,1196.69,852.16,344.53
2009-02-26,FII/FPI,1613.09,1887.03,-273.94
2009-02-27,DII,1181.59,532.33,649.26
2009-02-27,FII/FPI,1824.15,2287.18,-463.03
2009-03-02,DII,704.56,712.31,-7.75
2009-03-02,FII/FPI,1137.8,1416.69,-278.89
2009-03-03,DII,904.94,381.37,523.57
2009-03-03,FII/FPI,641.28,1382.61,-741.33
2009-03-06,DII,1428.23,1375.34,52.89
2009-03-06,FII/FPI,3350.36,3317.56,32.8
2009-03-07,DII,1178.03,879.45,298.58
2009-03-07,FII/FPI,1985.55,1774.73,210.82
2009-03-08,DII,884.72,823.71,61.01
2009-03-08,FII/FPI,1748.87,1401.86,347.01
2009-03-09,DII,1381.35,998.86,382.49
2009-03-09,FII/FPI,1924.3,1996.99,-72.69
2009-03-11,DII,2159.11,1407.16,751.95
2009-03-11,FII/FPI,2839.92,3714.18,-874.26
2009-03-12,DII,1129.83,1329.74,-199.91
2009-03-12,FII/FPI,2340.48,2006.41,334.07
2009-03-13,DII,1076.65,683.97,392.68
2009-03-13,FII/FPI,2187.88,1888.65,299.23
2009-03-16,DII,810.18,556.79,253.39
2009-03-16,FII/FPI,1318.24,1420.58,-102.34
2009-03-17,DII,657.66,810.36,-152.7
2009-03-17,FII/FPI,1602.29,1187.17,415.12
2009-03-18,DII,1189.44,663.1,526.34
2009-03-18,FII/FPI,1719.9,1497.76,222.14
2009-03-19,DII,622.57,641.32,-18.75
2009-03-19,FII/FPI,1298.13,1275.13,23.0
2009-03-20,DII,600.9,694.93,-94.03
2009-03-20,FII/FPI,1108.73,1257.91,-149.18
2009-03-23,DII,1177.45,800.94,376.51
2009-03-23,FII/FPI,1466.95,1090.72,376.23
2009-03-24,DII,1290.55,1483.54,-192.99
2009-03-24,FII/FPI,2077.6,1575.84,501.76
2009-03-25,DII,851.64,842.72,8.92
2009-03-25,FII/FPI,1832.55,1483.9,348.65
2009-03-26,DII,1452.36,1914.23,-461.87
2009-03-26,FII/FPI,3517.12,2226.38,1290.74
2009-03-27,DII,816.61,773.63,42.98
2009-03-27,FII/FPI,1906.29,1825.86,80.43
2009-03-30,DII,929.48,978.86,-49.38
2009-03-30,FII/FPI,1422.45,1874.77,-452.32
2009-03-31,DII,2120.72,1081.65,1039.07
2009-03-31,FII/FPI,1674.34,2257.99,-583.65
2009-04-02,DII,792.64,508.64,284.0
2009-04-02,FII/FPI,1253.86,1280.94,-27.08
2009-04-03,DII,692.02,573.16,118.86
2009-04-03,FII/FPI,889.13,1383.35,-494.22
2009-04-05,DII,1155.64,1248.24,-92.6
2009-04-05,FII/FPI,3764.58,2347.3,1417.28
2009-04-06,DII,1352.23,1882.43,-530.2
2009-04-06,FII/FPI,3527.7,3062.36,465.34
2009-04-08,DII,1487.37,1234.08,253.29
2009-04-08,FII/FPI,2707.94,2488.84,219.1
2009-04-09,DII,986.9,992.25,-5.35
2009-04-09,FII/FPI,1912.07,2311.99,-399.92
2009-04-11,DII,1723.15,1165.96,557.19
2009-04-11,FII/FPI,2676.48,2442.17,234.31
2009-04-12,DII,1036.44,1093.08,-56.64
2009-04-12,FII/FPI,2029.41,1831.27,198.14
2009-04-13,DII,844.73,996.98,-152.25
2009-04-13,FII/FPI,2041.24,1460.75,580.49
2009-04-15,DII,1646.8,1356.58,290.22
2009-04-15,FII/FPI,3893.83,3209.33,684.5
2009-04-16,DII,839.7,1963.94,-1124.24
2009-04-16,FII/FPI,3101.83,2622.74,479.09
2009-04-17,DII,1410.38,1227.68,182.7
2009-04-17,FII/FPI,2488.25,1818.4,669.85
2009-04-20,DII,956.63,847.73,108.9
2009-04-20,FII/FPI,1812.02,1463.97,348.05
2009-04-21,DII,827.16,1014.85,-187.69
2009-04-21,FII/FPI,1467.71,1658.72,-191.01
2009-04-22,DII,1005.99,923.74,82.25
2009-04-22,FII/FPI,1406.05,1406.88,-0.83
2009-04-23,DII,1122.86,697.03,425.83
2009-04-23,FII/FPI,1402.94,1161.81,241.13
2009-04-24,DII,948.07,932.76,15.31
2009-04-24,FII/FPI,1966.97,1390.2,576.77
2009-04-27,DII,1071.18,1003.12,68.06
2009-04-27,FII/FPI,2097.57,1840.19,257.38
2009-04-28,DII,916.74,1118.89,-202.15
2009-04-28,FII/FPI,1485.62,1742.47,-256.85
2009-04-29,DII,1124.76,1528.75,-403.99
2009-04-29,FII/FPI,2853.31,2488.08,365.23
2009-05-01,DII,982.13,761.31,220.82
2009-05-01,FII/FPI,1714.63,1245.07,469.56
2009-05-02,DII,419.64,520.36,-100.72
2009-05-02,FII/FPI,1211.65,1238.62,-26.97
2009-05-03,DII,1127.91,648.87,479.04
2009-05-03,FII/FPI,1533.35,2124.27,-590.92
2009-05-05,DII,958.99,1088.84,-129.85
2009-05-05,FII/FPI,2862.56,2354.05,508.51
2009-05-06,DII,1436.44,1916.57,-480.13
2009-05-06,FII/FPI,4022.61,3190.66,831.95
2009-05-08,DII,1083.12,1107.02,-23.9
2009-05-08,FII/FPI,1857.12,2547.65,-690.53
2009-05-10,DII,1211.39,1779.14,-567.75
2009-05-10,FII/FPI,3735.95,4045.96,-310.01
2009-05-11,DII,1337.04,1137.54,199.5
2009-05-11,FII/FPI,2015.84,1888.9,126.94
2009-05-13,DII,957.19,851.46,105.73
2009-05-13,FII/FPI,6082.6,1975.64,4106.96
2009-05-14,DII,1039.62,785.32,254.3
2009-05-14,FII/FPI,1550.33,1852.25,-301.92
2009-05-15,DII,1340.6,908.13,432.47
2009-05-15,FII/FPI,2672.13,1688.27,983.86
2009-05-18,DII,41.62,50.03,-8.41
2009-05-18,FII/FPI,56.91,12.27,44.64
2009-05-19,DII,2658.97,4623.16,-1964.19
2009-05-19,FII/FPI,12405.89,7613.33,4792.56
2009-05-20,DII,2311.03,2306.04,4.99
2009-05-20,FII/FPI,5631.8,6617.33,-985.53
2009-05-21,DII,1550.76,1922.24,-371.48
2009-05-21,FII/FPI,3766.9,3769.04,-2.14
2009-05-22,DII,1420.21,985.68,434.53
2009-05-22,FII/FPI,2388.69,3150.35,-761.66
2009-05-25,DII,1380.14,1182.46,197.68
2009-05-25,FII/FPI,2380.73,1952.76,427.97
2009-05-26,DII,1154.58,1292.77,-138.19
2009-05-26,FII/FPI,2237.63,2434.65,-197.02
2009-05-27,DII,2190.65,1505.01,685.64
2009-05-27,FII/FPI,3957.85,3588.05,369.8
2009-05-28,DII,1942.55,2393.8,-451.25
2009-05-28,FII/FPI,5877.39,4017.8,1859.59
2009-05-29,DII,2549.55,1676.55,873.0
2009-05-29,FII/FPI,5537.57,5264.8,272.77
2009-06-01,DII,831.75,843.56,-11.81
2009-06-01,FII/FPI,2276.4,1902.38,374.02
2009-06-02,DII,518.2,386.53,131.67
2009-06-02,FII/FPI,1273.17,1155.94,117.23
2009-06-03,DII,672.6,373.66,298.94
2009-06-03,FII/FPI,1788.28,2062.96,-274.68
